page,name,link,thumbnail,rating,date,snippet,images,local_guide
38,Yanii Budiartii,https://www.google.com/maps/contrib/117837883781544716024?hl=id,https://lh3.googleusercontent.com/a/ACg8ocIrBFyoXI2DWMKE4jb-4jBGBcdagfIvtFI-qDdkR1geDaFGIg=s120-c-rp-mo-br100,5.0,4 bulan lalu,"Ramah pelayanan sangat baik dan cepat,intinya senang berobat disini😘🙏",,
38,Vania Ayu,https://www.google.com/maps/contrib/100661589305562301986?hl=id,https://lh3.googleusercontent.com/a/ACg8ocK4yLKcDLvza8GHPvOYf33J6A8cIVsjt2-9eleOiqa7eCm-0Q=s120-c-rp-mo-br100,5.0,sebulan lalu,"Pelayanan sudah lebih baik dan lebih teratur, ac dan wifi lancar, toilet bersih",,True
38,Maria Ulva,https://www.google.com/maps/contrib/113185624610746542196?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXcn0EGLjpuZyAgP6JuABVAwLTOgUlSTRNcqN04zmrizM2E2Msw=s120-c-rp-mo-br100,4.0,4 bulan lalu,Ruang sukardja pelayanannya baik dan memuaskan..prawat nya juga ramah2 sama pasien nya..,,
38,Febi A,https://www.google.com/maps/contrib/100179088755651586255?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXSNR-mQg9wbYG7-V3bYnKlzujkLmlJxiJCVCCqdTzmg38uAANpIA=s120-c-rp-mo-ba5-br100,5.0,setahun lalu,langganan berobat disini. awalnya saya dari RSUA lalu dirujuk kesini. alhamdulillah full gratis dicover BPJS 👍,"['https://lh3.googleusercontent.com/geougc-cs/AIHozJK4v3NHSuKEndAFO3oG8jy80xG7yifDkslJtYPpYs8lb4Cfc6yotymYC9G4Q9Ryei9oCwc4ORr99-a_TNdhXfqQl3PXQ6oEOyb2K2A_58ogwdpnLHaL03iaZlrckkLnO8oEKwh8KQ', 'https://lh3.googleusercontent.com/geougc-cs/AIHozJJbRer-VfEa9XE0Dgq39KkqY6dhvN6g3aYfj_mt0BY8Mc498kUWj2ZumxptWhlR9VgvXPZppSOCn3qrNzIz34TpUW5fVywa8_xgvEU1bLDoG7Mhpj9QtC0UesvFGHabs4sUzjo', 'https://lh3.googleusercontent.com/geougc-cs/AIHozJIlLt8gF4Se6CIaIL2YNn8vAa6OUFPxLhRJBzvRJSI4ygkP7Hj_Aru5wpxdKZlnzZ9DNFWmOdzcJcl7kS8PPkw6MWtPP-js6NiXfDKJmajC7-3DU8-nm336MV3Tl-QDvm7CHU-0Eg', 'https://lh3.googleusercontent.com/geougc-cs/AIHozJJ_V1WgirXD3yhsQTrqFIXtQFZhPNROMqmA9henkWFn9FuTcTd2A_grjUIzNjgipFO2PdH__TqAwFOTk4yFlUZbzqNojyznKGyqaLVI4kSQqs4vzwfLo7Z4t3CKy1ur9HRX-q3f']",True
38,Puspa Sari Khoesoemoh,https://www.google.com/maps/contrib/109986438728588255455?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJMzNs_SuRu9mxnZNcHkkKRE9hU6slt-Yl16Zu72B0XRL6l7w=s120-c-rp-mo-br100,5.0,6 bulan lalu,Saya benar² dilayani dengan baik di OK paru.....mertua saya dilayani dengan sepenuh hati di RSUD Dr Soetomo bagian OK paru...pokonya siip bangetzzz,,True
38,Bridges Erghan,https://www.google.com/maps/contrib/102283089573373202345?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJOcrtAxnmmimm2ppC_sSQIcE9E9wkSkklcZHwJ3AUuMCulTA=s120-c-rp-mo-br100,5.0,2 bulan lalu,"Untuk Ruangan R 5-A terima kasih, atas pelayanannya sangat memuaskan.",,True
38,shienny veronica wijaya,https://www.google.com/maps/contrib/100829543088005388115?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJqriNBVJl827YgC10uDBgSCpy_r_svgSQd8OxhmikyVbUfkg=s120-c-rp-mo-br100,4.0,8 bulan lalu,"perawat ruang buffet ramah pwol, terutama pak andi setio. semoga pelayanan divisi pemeriksaan bisa lebih ditingkatkan, kemarin daftar ct scan, eee petugasnya kelupaan dan dibiarkan setengah hari penantian, katanya lupa sy bu 😓",,
38,Berita Viral,https://www.google.com/maps/contrib/104070783711052874726?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJ1lKD2xHiEVPd1wr1vTyj5DD73-XUeFF0H6VM0vT6F8j5zGg=s120-c-rp-mo-br100,5.0,sebulan lalu,anak sy ahmad ali... di sukardja dirawat dengan baik.. dokter perawat baik... sukardja bersih,,
38,Qonita Bajuber,https://www.google.com/maps/contrib/116290942893760768987?hl=id,https://lh3.googleusercontent.com/a/ACg8ocLZYh6Bhqeu7STjzZOWxn0JKXcE35U4FHxvxYYR-bttdsRhnQ=s120-c-rp-mo-br100,5.0,sebulan lalu,Pelayanan baik dan petugas ramah menjelaskan kepada pasien,,
39,Fenydelia12,https://www.google.com/maps/contrib/107632597275739775159?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVasD2nN0SN3F9AuBYi-pSd8A19sPkHuuCX4YfGavPQWEx4fDjD=s120-c-rp-mo-br100,5.0,7 bulan lalu,"Rumah sakit umum dan rumah sakit rujukan terbaik, pelayanan baik fasilitas lengkap mulai dari dokter umum dan dokter spesialis. Semoga selalu jadi rumah sakit terbaik di Jawa Timur dan jadi lebih baik lagi kedepannya.",,
39,Putu,https://www.google.com/maps/contrib/116856229319874717637?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXi3_HPdQ02HAvuhn7fqGmLQJQB7V_fHSM33FcrfQQzEBscjQz6=s120-c-rp-mo-br100,2.0,8 bulan lalu,"Masuk di ruang isolasi selama seminggu tidak ada kejelasan dari dokter, cuma disuruh nunggu dan nunggu dengan alasan ""tidak urgent"". Tulang pinggul patah sudah sakit rupanya tidak urgent untuk RS ini. Mau transfer ke RS lain dihalangi dengan alasan ""sabar ya, tiap hari dimonitor kok"". Tapi besok2nya tidak ada update.
Tolong ditanggapi.",,True
39,Mahasura kusuma aji,https://www.google.com/maps/contrib/108265632308580599038?hl=id,https://lh3.googleusercontent.com/a/ACg8ocIpaKOeoUt3mFk2NZa1wHMT6jEvT23P48IomNCiXL-Niyr30g=s120-c-rp-mo-br100,5.0,9 bulan lalu,"Alhamdulillah melahirkan di RSUD soetomo karena plasenta akreta previa total grade 3, selamat saya dan bayi saya... oleh dokter Rozi, Beliau baik ramah dan pengertian. Selain itu,, saya rasa masih nyaman ya tempat dan pelayanan juga,, dan terutama pelayanan akte,kk masyaAllah fast respon dan langsug jadi dalam 1 hari.",,True
39,Cindy Kusuma Dewi,https://www.google.com/maps/contrib/116453019196095362947?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWjWV3V3puBH-XJY87FuohyeibIHk1kuxskyXqhPf4U3xL3CkuM5A=s120-c-rp-mo-ba5-br100,5.0,7 tahun lalu,Salah satu rumah sakit milik Provinsi Jawa Timur dan tentunya menjadi pusat rujukan. RSUD Dr Soetomo terus melakukan upaya perbaikan pembangun fasilitas terus ditingkatkan seperti Gedung Baru pelayanan pendafaran rawat jalan dan Gedung baru untuk Hemodialisa,['https://lh3.googleusercontent.com/geougc-cs/AIHozJJ0dPOZx4TM3lna_nfLzJOzCbwUdjjdXq2VFB909hjVSVxoBzat8QO_AS9yNbdrKJN4IvRQYNDIymtUt08iWXYDp5DafWVixuOX3_wBBN9QGOu1j_JQzbvygmRT5UnZei0P7NDc'],True
39,ayi rahmadhani,https://www.google.com/maps/contrib/114601476914225981022?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVtwuY7_RW4Gm8LVtw-mmHc-86auxjTJAh2cEZwp4Zrkl0VKwkP=s120-c-rp-mo-br100,1.0,9 bulan lalu,"Sumpah, kenapa RS ini badservice banget, mama saya lg sakit, disuruh antri sampe 7 jam itu pun blm ada kejelasan kapan di periksa, di oper ke bagian sana sini, dokternya pun baru praktek( bukan ahlinya ), tolong diperbaiki, ini mama saya berobat karna mau sembuh bukan untuk tamasya di RS, bayangin aja 7 jam lebih harus antri dg tidak ada kejelasan, tanya suster pun hanya menjawab dokter muda lg ketemu dokter proff, separah inikah pelayanan di Surabaya ??? Padahal BPJS juga bayar dan mama saya kelas 1, apalagi gratis malah gimana 😅, bukan mau di spesialkan, tp yg wajar aja untuk antrian segitu lamanya untuk orang sakit loh, bukan orang sehat, coba seumpama kalian team perawat atau dokter sakit harus antri hampir seharian mau gak ??? Yg logis aja, katanya RS terlengkap tapi kok dari saya kecil sampe skrg masih ttp aja 👎🏻",,
39,Ratna Hariyati,https://www.google.com/maps/contrib/116927951451732741509?hl=id,https://lh3.googleusercontent.com/a/ACg8ocKQeJ5jQbIdSvZocOhhxgOpcI8cYco7am6DkYc4LY8Y5Bf_wg=s120-c-rp-mo-br100,3.0,8 bulan lalu,Mohon maaf untuk pendaftaran yang di ortopedi itu kan pasien semakin membludak harusnya disiasati supaya  antrian tdk semakin mbludak dan lama kadang dtg pagi tapi sampe siang belum dipanggil Mohon jadi pertimbangan supaya tdk terjadi antrian yg panjang,,
39,Dewi Santi,https://www.google.com/maps/contrib/106556604989338412512?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJpqYeakMbtxWvOmqVLLW1JEG-7nBTVlqDFZcXfLriA2SzLqw=s120-c-rp-mo-br100,5.0,7 bulan lalu,"terima kasih kepada tim dokter picu rsud dr sutomo.. pelayanannya sungguh luar biasa. suster nya baik baik banget. puas banget
saya sangat sangat berterima kasih kpda tim dokter picu rsud dr sutomo.",,True
39,Mutamam Mam,https://www.google.com/maps/contrib/105822315977929611711?hl=id,https://lh3.googleusercontent.com/a/ACg8ocLgWoYwGRr6CVyyX-eTZAh2vdgAM6w3epfuuAQkOrckCoQbcw=s120-c-rp-mo-br100,5.0,sebulan lalu,"RSUD Dr. soetomo pelayanan nya bagus petugas nya baik"", gak nyesel lahiran di RSUD Dr. Soetomo",,True
39,Nova Bella,https://www.google.com/maps/contrib/110198294962691367470?hl=id,https://lh3.googleusercontent.com/a/ACg8ocIGYuEtTxlPx2pPVuOPS7N1toQFaFjTG_nVDhAujBrxjDrWhQ=s120-c-rp-mo-br100,5.0,4 bulan lalu,bingung mencari ruangan untung ada bapak satpam yang membantu pelayanan terbaik sabar dan profesional,,
39,Irene Ine,https://www.google.com/maps/contrib/102322539500471943687?hl=id,https://lh3.googleusercontent.com/a/ACg8ocKUV2pNy9gmsGCgho7hke1VhXECg5uEUiLl3AECpY8LYrV_pw=s120-c-rp-mo-br100,5.0,8 bulan lalu,"RIK 5A luar biasa pelayanannya yg sangat baik, teliti, detail terima kasih edukasinya sangat jelas terutama dokter Angga Malik, dr Musofa, terima kasih untuk perawat yg setiap hari menjaga dan merawat sangat telaten, sigap, dan ramah, serta sabar menghadapi pasien, terima kasih untuk kebersihan ruangan petugas kebersihannya stiap hari membantu membersihkan ruangan, terima kasih untuk petugas TPPI (porter) yg luar biasa begitu sigap membantu mengantarkan USG, rontengen dan membantu saya disaat saya jaga seorang diri tidak ada yg membantu mengambilkan darah saat malam hari, tapi beliau bersedia membantu saya mengambilkan darah di bank darah. Terima Kasih utk RSUD Dr. Soetomo yang begitu luar biasa menyelamatkan suami saya di saat2 fase kritis akibat malaria yang di deritanya setelah pulang tugas dari papua sehingga suami saya bisa di selamatkan dan dipulihkan kesehatannya 🙏terima kasih juga untuk pihak Dinkes yang telah memberikan obat malarianya utk suami saya. Kiranya Tuhan memberkati pelayanan RSUD Dr. Soetomo untuk menyelamatkan banyak jiwa dan Tuhan yg membalas kebaikan tim dokter, perawat, pegawai beserta seluruh jajaran yg ada di RSUD Dr Soetomo GBU",,True
40,Dyanto Gayer,https://www.google.com/maps/contrib/115449328279758996060?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJ3s6aMYx2dsQCnZKfLstQsvrNuIHC6wBq-BtqHyDG8MuH4xA=s120-c-rp-mo-br100,1.0,4 bulan lalu,tempat parkir tidak aman membuat helm saya hilang padahal di bawah cctv pas dan tidak ada peetanggung jawaban,,True
40,Febri Raya,https://www.google.com/maps/contrib/109643740914982911462?hl=id,https://lh3.googleusercontent.com/a/ACg8ocIvduGCY_Wo7H9vat67Nly2xnyeqYjlQsiv02k61iVdNATnUg=s120-c-rp-mo-br100,5.0,8 bulan lalu,"Alhamdulillah..pelayanan di RS Dr. Soetomo sangat memuaskan: terima kasih kepada para dokter dan nakes yang lain mulai dari Poli Urologi,bedah anak,hematologi dan nefrologi (sampai sekarang) bagi anak kami .Alhamdulillah skrg sudah sehat kembali :
1. Pelayanan administrasi cepat dan mudah
2. Layanan dokter dan nakes yang ramah dan komunikatif dengan pasien dan keluarga  sehingga membuka wawasan dan semangat bagi kami untuk berjuang dan sehat
3. Tanggap,cepat dan tepat dalam memberikan tindakan medis
4. Penampilan menarik, sikap santun,murah senyum serta tutur kata yang baik, advice yang diberikan menjadi stimulus utk trs semangat sembuh dan sehat
5. Memberikan waktu yang banyak bagi pasien dan keluarga (terutama konsultasi/sharing)
6. Memberikan informasi yang akurat dan transparan tentang kondisi pasien
7. Saling terbuka dan percaya antara dokter, nakes dan keluarga pasien.

Semoga RS Dr Soetomo terus mempertahankan dan meningkatkan pelayan yang terbaik bagi masyarakat

Salam kami
Febri WM","['https://lh3.googleusercontent.com/geougc-cs/AIHozJI6G3YQFnbFP9i2JSgMlPd6E1Zs0ZxGXpp8xzL1cfPljmDvyEO-HvE_vBOzKmRB15LHD9fLpwi8UMiL_ZuCIhl991xfRbjR4QkozrENHmAjZMYSwf6-mwlk81uK_NTv2dbLKY8', 'https://lh3.googleusercontent.com/geougc-cs/AIHozJLpL572euzbiVgovtk5Kke1Zq0IF5smqk_njKpI5pX4f5MZEWmDHGvG0n9pMoC7cjIDAz03klg8zFQCdC6WG2LoyDyfrAVVanv79PkqVKFMyfoiIir7i9U5-kq0tEF92Srn27sqrw']",True
40,Ayu novita Sari,https://www.google.com/maps/contrib/118082326083477480589?hl=id,https://lh3.googleusercontent.com/a/ACg8ocKeZwwwpyy_wDE8VZ-3BeNTcEKzpv9Y0-m9UXgTbN2VdkEH2g=s120-c-rp-mo-br100,5.0,8 bulan lalu,"Pelayanan'y baik bagus,apa lagi perawat cowok'y² yg di HCU bedah astra 👍👍👍
Memang rumah sakit terbaik meski lama proses'y harus benar² sabar itu kunci'y🙏
Pak dokter'y juga ramah² terbaik👍👍",,
40,putri aprillia,https://www.google.com/maps/contrib/104029874108934481544?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjW8lkbgzO4W7EgGBKkIKZ4inrdTjXGY6UAgBcrtO8PzLz9QY1ht=s120-c-rp-mo-ba2-br100,1.0,8 bulan lalu,"Ke rs ini pasien ranap bahkan intensif kalau ga punya keluarga gak akan di tangani. Karena petugas rs bener2 gamau bergerak buat ambil darah, minta tabung, ngambil obat.",,True
40,Mei Dina,https://www.google.com/maps/contrib/101522092464629813433?hl=id,https://lh3.googleusercontent.com/a/ACg8ocLOq5IEGKx07I_yntvLkPZtA2an2gqPCqmsPw6USVzj5fUyTA=s120-c-rp-mo-br100,5.0,6 bulan lalu,"Terima kasih atas semua pelayan di rsud Dr soetomo khususnya di ruang seruni B, sangat memuaskan, ruangan bersih, suasana tenang, perawat ramah, sabar.👍👍👍",,True
40,anifanya bangjembzzz,https://www.google.com/maps/contrib/107688440774314513440?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUg0PoYAhsZlSpC_9YqFX8MCEGtzX49DoVpeAq34yag7Qs8qTuZ=s120-c-rp-mo-br100,5.0,2 bulan lalu,"Saya mau tanya utk konsultasi operasi sakit fistula ani ke mana ya?
Ada nomor yg bisa di hubungi?",,True
40,Heri Fiona,https://www.google.com/maps/contrib/111937145551199887252?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVu5_6S9cOwEDYrsb5aeRj1cPwDOgz9Ctt4bmb1Q-4VFSuwC04=s120-c-rp-mo-br100,5.0,6 bulan lalu,Rik 3 rs soetomo:pelayanan memuaskan telah merawat bapak saya dengan baek...trimakasih atas dedikasi dokter&perawat rik 3 lancar oprasi ya semoga bapak saya sehat selalu..TRiMAKASiH,['https://lh3.googleusercontent.com/geougc-cs/AIHozJK6gPbYh9ebZUppGsUiVuxtMyqvphPUJ8nMEnWwPEf_g60YTEub6QZSsSb9eSfXFzvq1ahg7yv3ceTGRuwxvL_mORK6G6tUm-ljXRuqJlEPmWAY_Ptyan7-Csk91xUDdFq_C8fF'],
40,Crist Cyandy Sendy,https://www.google.com/maps/contrib/117707253582837118800?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJxuzLzLTj_pmm3a7hjYgSbcY6uf7AAQZgV4X7MmqIFcg1nw8s=s120-c-rp-mo-br100,1.0,6 bulan lalu,"Pelayanan THT lama bat, saya endoskopi jam 12 trus disuruh tunggu dipanggil sampe jam 14.30 belum dipanggil, padahal yang endoskopi semuanya sudah dipanggil kecuali saya. Mek",,True
40,Purwanto Wanto,https://www.google.com/maps/contrib/111172439286540264767?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJm0_-0u5pof8g4k-RKi1UPE0SxTaRGZkm7B-ihemOxHQe7eg=s120-c-rp-mo-br100,5.0,8 bulan lalu,Assalamualaikum wr wb sy pasien yg bernama Moch Purwanto mengucapkan terima kasih dan sangat puas sekali dgn pelayanan di PPJT saya mendapatkan perawatan pasang ring jantung. Terutama di lantai 3 perawatnya ramah ramah,['https://lh3.googleusercontent.com/geougc-cs/AIHozJL-_WFkrxC9GCt4-8mgGQdAoqd6oCnZu0OnpoJpoldgwNK4xEgfGtWlYjTIGCbkxi92k2ocs8t23IPQQnnZhu_1dBoFh---iZEqZJW7KrYoK1MdRDamlJ6F-zrCQKzruwiNWiM'],
40,Riffat Faqih Alkhairi,https://www.google.com/maps/contrib/102971864784272567569?hl=id,https://lh3.googleusercontent.com/a/ACg8ocLsUXSaMaYJ7RJXisJcvdVygz6R3XrY0mkCmheyUfsv14VFdw=s120-c-rp-mo-br100,5.0,10 bulan lalu,"Terima Kasih orang baik.
Minggu kemarin keluargaku pak arifin dirawat di bedah dahlia, pas pulang dompet dan tas isi berkas bpjs ketinggalan di laci meja tempat tidur, kukira sudah hilang, tapi ternyata masih ada dan disimpankan bu dewi kepala perawatan, ditelpon perawatnya dan disuruh ambil. Kondisi lengkap. Terima kasih sekali lagi buat crew rumah sakit.",,
41,Panji Agustian,https://www.google.com/maps/contrib/109804509873180445710?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVyK7VQ_fxj-OAZidEd9kheJPTYvBFMRyNWJvKRVktEgZ1GwhY=s120-c-rp-mo-br100,5.0,sebulan lalu,Pelayanan hcu aster sangat puas baik perawat baik semua pelayanan sangat tertip,,
41,Daledo Delon,https://www.google.com/maps/contrib/106091056323707646064?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVf4McJ1_Pkw00NFx-Kh-Q3hIayXBtzWmMjAXx-jBwv8CK5mmaF=s120-c-rp-mo-br100,5.0,2 bulan lalu,Alhamdulilah pelayanannya sangat baik keluarga saya di rawat di ruang ok paru,,
41,Fadhlillah hafid Thoriq,https://www.google.com/maps/contrib/102705822626462005335?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUDHhhud6samTUrMONUly__4gdyDoR4bK9sYgwcRUV4Ar5eLQjY=s120-c-rp-mo-br100,5.0,8 bulan lalu,"Alhamdulillah hirobil alamin terima kasih atas pelayanan Dr. Soetomo dan dokter serta para perawat yang merawat saya dari awal masuk Dr. soetomo sampai udah sehat alhamdulilah sampai sekarang, terima kasih kepada semua dokter dan perawat yang sudah kasih semangat untuk sembuh dari penyakit saya tumor Ewing Sarcoma walaupun kaki saya harus diamputasi saya ucapkan sekali lagi terima kasih kepada semua staf dan jajaran para dokter spesialis dan perawat yang telah merawat saya, dan pak satpam yang memberi semangat saya

Wassalam  Fadhlillah hafid ath thooriq",,
41,yeni astuti,https://www.google.com/maps/contrib/105379838086533924689?hl=id,https://lh3.googleusercontent.com/a/ACg8ocLTRbsXEqz9XeBZEnKKTOt9e4YK2uQs77AnGSkkxIikfMLhBw=s120-c-rp-mo-br100,5.0,8 bulan lalu,Pelayanan Custamer Care (CC) GDC dan sekitarnya sangat familiar dan memuaskan,['https://lh3.googleusercontent.com/geougc-cs/AIHozJKz6QWpoOc35PlEMo_Bu0B6GnxHVnjCzDXqMTiPWnQUn8q_BMwvZDWzY03sxd1DvDbMp7gzUAKBBShfjU6vsbXanAkkLy5NKW6kZCZyZqVN4vnEC1UKsJ4el586enPjfV86eWmr'],
41,sentot tricahyono,https://www.google.com/maps/contrib/106520005060104008562?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUC5WhvuKtlNR77lsxFbcJWLITMPWnh6twvWOb5fYXIzT_U6HY=s120-c-rp-mo-br100,5.0,4 bulan lalu,alhamdulillah untuk pengurusan akte anak bayi baru lahir cepat dan tepat. terima kasih,,True
41,Barack Setyawan,https://www.google.com/maps/contrib/117022510533897307095?hl=id,https://lh3.googleusercontent.com/a/ACg8ocLjDl4V4qACPjRAGpGzOmyWiBvWXXac3UUFzPtVxm3WlHZfxg=s120-c-rp-mo-br100,5.0,8 bulan lalu,"Alhamdulillah penanganan dan pelayanan di GDC dan laboratorium serta radiologi sangat baik perhatian dan penuh sportif. Sangat memuaskan, utk customer care nya sangat membantu kami yang membutuhkan informasi penting, dengan mudah melayani dgn sepenuh hati",,
41,Dyah Ariska Maulina Sari,https://www.google.com/maps/contrib/111737678195919050610?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVGtkLLqmvny5Q-g9lSItWXkI4k-dNluwvg-nZ46G1LX2nN4-5Y=s120-c-rp-mo-br100,5.0,8 bulan lalu,"Alhamdulillah terima kasih RSUD dr. Soetomo khususnya di Poli Anak Hematologi onkologi, anak kami Nisriina mulai menjalani Kemoterapi dibulan Agustus 2023, dengan begitu perjuangan mulai protokol 1 hingga skrg berada di protokol 4 Alhamdulillah dengan kesabaran dan ketelatenan para tim Medis profesor, Dokter, perawat dan semua tim medis yang menangani Nisriina selama perawatan  bisa melalui masa masa sulit, Nisriina semangat sehat karena dokter, perawatnya yg baik dan sabar, terima kasih dokter dokter yang hebat perawat yg sabar, juga tak lupa profesor yg begitu hebat juga,
Semoga tim Medis yg berada di RSUD dr. Soetomo khususnya di Poli Anak Hematologi onkologi sehat selalu dlm lindungan Tuhan Yang Maha Esa, aamiin 🤲",,True
41,Adhe Wijaya,https://www.google.com/maps/contrib/108547609235942007358?hl=id,https://lh3.googleusercontent.com/a/ACg8ocKMH20Xtpx6p8zrhitIFYIWmESq5rYnAjO31nh8iXxoAJh0Sw=s120-c-rp-mo-br100,1.0,3 bulan lalu,Percuma dpet antrian online tpi gk fungsi. Pasien hrus ke lntai 3 antri lagi.,,True
41,Dheep Ahh,https://www.google.com/maps/contrib/113358546581553203206?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjU8MB9Vzdj-kSX9oo3R_dmOGZLUxbuMuzm3_DVS3n8xLluBdJfz=s120-c-rp-mo-ba2-br100,4.0,9 bulan lalu,"Alhamdulilah, Ibu Eli sudah selesai opname. Selama kurang lebih 13 hari opname, kami memdapat pelayanan yg  baik. Para suster dan dokternya baik² dan ramah²...terutama dokter Krisnald dan dokter Indah, sabaaar banget. Penjelasan yg diberikan mudah dimengerti dan jelas. Yang kurang nyaman adlaah fasiltas kamar mandi, dimana kondisinya kurang bersih dan memadai. Mohon untuk lebih diperhatikan dan ditingkatkan lagi kebersihannya dan kenyamanan kamar mandi pasien.",,True
41,ahmad afandi,https://www.google.com/maps/contrib/117401927698091729469?hl=id,https://lh3.googleusercontent.com/a/ACg8ocKUw3KU4FtrSY7vS1kV6qlgh7eyNFp3Py7_8zJvVWgmesTLHA=s120-c-rp-mo-ba3-br100,5.0,3 tahun lalu,"Palayanannya luar biasa, cepat, tanggap dan responsif. Terutama di Pusat Pelayanan Jantung Terpadu, administrasinya cepat, tidak ribet dan bertele-tele. Saya sangat berterima kasih atas pelayanannya karena orang tua saya pernah dirawat disana dan mendapatkan penangannan yang baik.","['https://lh3.googleusercontent.com/geougc-cs/AIHozJJtreurvnUH8qf1tPDUXn_bl9SNEt7HaRzbrbTA100qgQIfKqEIQvkjhTyiTG57s8qC0306cZD54Yb3bjmyJI0AHce62PGrE4AQ80yAgM3sqs2vNMl-1WT0iBshXt3KmcAztMm6', 'https://lh3.googleusercontent.com/geougc-cs/AIHozJKE3Vq-kaa0aD41tUNG8tKlQ1TfqO1_FSmp_LbDz3UfEJouBA6Kby0ZYe1WVWuKwkjdOC2isIJPFN9mP4Oqolf3sifMbr5Ta-U6JxiGTUs5BehAV89tjlSZF2bu4fEKGrr4YTA1']",True
42,Yono Boto,https://www.google.com/maps/contrib/111208957517230639034?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJg0KTIhBqwGWYW6ydtXW6YNf-HXlR80iQraYAHqVNWtI26Fg=s120-c-rp-mo-br100,5.0,6 bulan lalu,"Ruang RIK 3 RSUD Dr. Soetomo,  perawatannya bagus, perawatnya semua ramah,terima kasih  atas dedikasinya merawat suami saya. Dokternya juga baik.   Pelayanannya bagus pokoke. Maturnuwun",,
42,adysta amaranti,https://www.google.com/maps/contrib/111575373889758853858?hl=id,https://lh3.googleusercontent.com/a/ACg8ocL47LaJ39w__W1Gcj8LayyxRZxlge8RIGk7YTS3kG3pC0zEPw=s120-c-rp-mo-br100,5.0,7 bulan lalu,"Ruang PPJT lantai 4
Ruang rawat inap sangat memuaskan, kamar bersih dan nyaman.
Semua perawat sangat baik dan ramah, memberikan edukasi kepada pasien untuk lebih baik.",,
42,Muhid Syaputra,https://www.google.com/maps/contrib/111533210345245219386?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJG45rcvRlztKxq0zpemBMAJSEGnZxxAZVFh5RheRP5fPdv2Q=s120-c-rp-mo-br100,5.0,3 bulan lalu,Terima kasih bedah Flamboyan pelayanannya bagus 👍 mksh mbak yg lemah lembut suaranya Bu utami,,
42,Lucky Lukman,https://www.google.com/maps/contrib/109664079236004824687?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjV9joxsYRJucqfYET4PeHlGp4sF4vafBdCbePTtP_VvfMoqKQ0=s120-c-rp-mo-br100,3.0,4 bulan lalu,"RS sebesar ini, gak ada masjid atau musholla yg mencukupi, mushollanya cukup 3 orang saja",,True
42,Agus Kurniawan,https://www.google.com/maps/contrib/113606584575676235209?hl=id,https://lh3.googleusercontent.com/a/ACg8ocK2eHDiqKYsaU0CLaLuZMxWbrCWyduJUE1XoYPeWuqXB3yHjw=s120-c-rp-mo-br100,5.0,3 bulan lalu,"Pelayanannya ramah sangat baik memuaskan, membantu banget salam pengurus surat",,True
42,Rohya Tin,https://www.google.com/maps/contrib/117859592880709870702?hl=id,https://lh3.googleusercontent.com/a/ACg8ocK7qfpblbPoH6XbLvluHJPnr7HkimvWxuxB1dn6TxdIenLFuQ=s120-c-rp-mo-br100,4.0,7 bulan lalu,"pelayanan di rs soetomo sby, terutama di igd lantai 1, mereka begitu sigap dan cekat dlm menangani pasien. lalu ttg perawat nya, mereka begitu sopan dan ramah dlm menanggapi pasien.",,True
42,Wahyu Anak Baikk,https://www.google.com/maps/contrib/103373799995485891927?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVJqVP_Nr3E3hB8vfwBGh_d22SfR40aIzCwokETikocnrERfN9o=s120-c-rp-mo-br100,5.0,3 bulan lalu,penanganannya bagus banget terimakasih banyakk berkat disini ayah sudah agak mendingan tapi disini panas sedikit gapapa yang penting penanganannya bagusssss bintang5,,True
