page,name,link,thumbnail,rating,date,snippet,images,local_guide
22,Quantum Physics,https://www.google.com/maps/contrib/112112831315557010713?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjX_Vm04CJpt0JlY_pgEdkv1zNwbm2GuWsnsDbaThfmcoAiccC5E=s120-c-rp-mo-br100,5.0,sebulan lalu,Sangat nyaman dengan pelayanan di ruang sejahtera di RSUD Dr. Soetomo,['https://lh3.googleusercontent.com/geougc-cs/AIHozJKeFr_YmIqqbAj6hUWpVHpjOowTa6O-WL03I-IE-8sIV3f_DR2OReSJAc1ShVViPlLVyTGIGa5E8nSfxZUIBJl4FDwl-WtVljnBp66he2L7D1-zQU_3KWoOzS3aWxEk2dbbvphs'],True
22,Azka Ahkam official,https://www.google.com/maps/contrib/108055762546792225933?hl=id,https://lh3.googleusercontent.com/a/ACg8ocLAaXcCfM5AERMUCKv2mgT6hyJxgTH_dTvS3QBo07sqMtD3aA=s120-c-rp-mo-br100,5.0,4 bulan lalu,"Pelayanan nya cepat, diberikan penjelasan oleh dokter dan dibantu dalam proses pengurusan surat kelahiran di VK bersalin IGD",,
23,nanda hosea,https://www.google.com/maps/contrib/101541373854638380584?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjW0ezNQRfsO7KcD31zVJC3pGRb2I0jX7yncF6OzFKpEW7S37w4=s120-c-rp-mo-br100,1.0,4 bulan lalu,"Baru kali ini, ada rumah sakit yg aneh
adekku kecelakaan sampai patah tulang, sampai di IGD kok di janjikan operasi 2 mingguan lagi
Lah, lucunya
Sayangnya gak kefoto tu dokter",,
23,Dwi Siswati,https://www.google.com/maps/contrib/105611269871996779790?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUohAW6Fz60u5p9Q9RD9Xiq2BDaEe1_twtRn70VdUR6uxaA-0uV=s120-c-rp-mo-br100,5.0,10 bulan lalu,"Di Ruang Melati Alhamdulillah pelayanannya sangat memuaskan
Perawatnya ramah ramah dan sangat responsif
Kami ucapkan terimakasih kepada Bu Poniyem, Pak Budi , Bu Ana Suciari, mbak Galuh , mbak Yustina,dr.Roesdiana ,dr .Susy dan semuanya bagi perawat, tim cleaning OB maupun jaminan makanannya semoga diberikan kesehatan dan ttp semangat 💪🏻 dan sabar dlm merawat para pasien",['https://lh3.googleusercontent.com/geougc-cs/AIHozJKEEiz3Q8QcnQKdGqmLBIaP1YTtNwEDipITdcdyPQ5ofmLe-hXzOol_yrC3a3zMnIGDkgXcT4ntFxoB180qOn08XbcclG4OGQpNF8ZkVKrjYCDEO6-4Xn5mWypCs4plUaSRdtLj6w'],True
23,Lana Sutandi,https://www.google.com/maps/contrib/100970255281819043139?hl=id,https://lh3.googleusercontent.com/a/ACg8ocI-2mQOvdc-Ftdr2pVudfxxF0wSYrhHHfCwQMSlPw9RiyjRiA=s120-c-rp-mo-ba6-br100,4.0,setahun lalu,"Untuk bapak yg td duduk di bagian kasir, yg sampai keluar dr posnya utk membantu memastikan bhw kami sdh menuju ke arah yg benar, terimakasih banyak.

Memang, td serba bingung... mungkin krn baru pertama kemari.
Tp saya td jg mendengar keluarga pasien lain ngomel2.... capek nanya muter2.

Sambil menunggu, td jln2 ke minimarketnya.

Banyak jajanan tradisional yg menarik utk dicb.... tp bagi pasien, awas ya, hati2. Perhatikan kesehatan anda.
Minimarket/kantin ini, entah mencoba menawarkan penghiburan bg anda2 yg jenuh menunggu, atau menawarkan jln singkat bg keluarga pasien..... utk segera jd pasien jg, kalau anda tipe yg lapar mata.

Terakhir, adl panjangnya antrian mengambil obat bg pasien BPJS.... mohon diperbaiki.","['https://lh3.googleusercontent.com/geougc-cs/AIHozJKFU7bNcwlPrYqjIYlFAa0XTQTJWdF0BEk9DAhyR_KBgcBHieuqv5Dj9ybZUFJIE3jYsoVazHahilqhxIIjV345F8spi3HlYZw_FCuXN0IqJRYBR0vLQO0k7PKUIIyQ8e-qYG4V', 'https://lh3.googleusercontent.com/geougc-cs/AIHozJLt9o7WzhWAiPyfWefznYY5pGidGES-YRmmDj6u4syaxgnxIUT8HHKEpRsgGKx6QXNkgW7q9loHz5483dmVWapPANyBr3JcCPdCgOj5GWzzfMLVlODMLAvq7yTzmtoZe8Zmjj7E', 'https://lh3.googleusercontent.com/geougc-cs/AIHozJIw0ssASKYZGoB23guzmby-vLAe4l-O5Md4-Jh3R9KxBKnicwThjhmLjFOZnqrMRNG52al23J8tNqCYjcndZJcm3M4gIcMHoNAB2gPC90iO9bhe1QED3zMUlqpo9d4Mt7bpzh2qWA', 'https://lh3.googleusercontent.com/geougc-cs/AIHozJLzn3m-jvCJJ0oP-Qy7tZt-YyzWppAH74Z9Vhx3va0XcjkUr3Y8z302c4aWj-H_bbnqjAMFfQIRXUEUDsNOhdIfiIjuCgco_K7HcG9ZHtPm3u6goo5rndyLJRBnEGUsnQp3Eys', 'https://lh3.googleusercontent.com/geougc-cs/AIHozJKnv7aSHDE_AKGazp6uLsHJCO5jkV2LbZkRmYIA646niMbWzhGP2zmO9YEapoaaYBnnWrI5UhPhsU_YnqU8OsLtW7oOMTG2UA5TIHp4vPHgrOP6m3EXYrna2RJRRBM4v8ZZ2pHX', 'https://lh3.googleusercontent.com/geougc-cs/AIHozJJAiydVMtrtereCwyTA8_uSUcAWhF31PaDu-wCvt3KeEg9bt6G9oO2Z8_1SYIccDPiS476nqnltBThDsw83lnHu3BP6FPWRblcyvYJWqk19FhhByfiUwPVFUP_f38hW-uzmOYQa', 'https://lh3.googleusercontent.com/geougc-cs/AIHozJIh_-DCkRjguGA1pShYWtYt2fEqFtaMcS2_pvKm3_4J9zywn3VlbzPgTOyx1KynC5Ad0HlOZsW20GD4QM-QXkrI5rKKHpwYtXqX2D9ZgeOWoUBsItAiPyFnYpSsHKyvgq7ncyPytA', 'https://lh3.googleusercontent.com/geougc-cs/AIHozJLobNfEk1TaQaDY4rH__0QNNF5gdDAi2bJYlnuH34Ee-s4NJ_CLNqEeZNnq0kC3xtvZz5Tk3HEe8wq-DzlFjK4nnDQ-7CoArHcWUUigNznv9ButIrC1ad1B7RVc_DYOO1llRuZR', 'https://lh3.googleusercontent.com/geougc-cs/AIHozJJ-H694yhlTEX_rqMXFEDkTISE5jdQp1PJ6MwYNh4EQfEeBpmZajQTNa7vY1E3bsafxlsT2UDPRtmnJ7j7GG3B2mgUQ_OQ02N7nUhSBXyf81Zqy69BLIOTsDzc9sYP8BQdJkKqx', 'https://lh3.googleusercontent.com/geougc-cs/AIHozJJCpoWd5jzDY0WPsOCL_9ZBUraAH1uniaMPhRUe2FhVbM5G-nEXkdIp4hOyFc9WWOU6hdmPD9uFMTei6t3u7LBTRg61F7cWdDBHPg6bwsh1rnk6qkBcPk5Z00eIm9ElYHcfLRLX', 'https://lh3.googleusercontent.com/geougc-cs/AIHozJLXcYJFQDPK_-pZWviwfAVJd6vJ8V9T5eTaoR27jt72j3x9kWyPUMf5bTcY0Jmy8yqFYWEHtuMQdWgy14q526rrVHsCXcf4XsXYssfzWbhNfUe3cK9cuBfu8hHRhNh47UdR59un4w', 'https://lh3.googleusercontent.com/geougc-cs/AIHozJLnY-fsBHbJVBFVHeEjwj0OIlFGACbunbTv-HSX51ULHZK8ehqlaRHcJNAugcz66JfUB1vJPo3JvnVXrwq0tpvl27wG-u__aT-NVetjnPuD-pEORIDNfjT9pACX1wCqskMK-MlL', 'https://lh3.googleusercontent.com/geougc-cs/AIHozJKSDE_RWjFnkUvM9I2bO9d4Yqyy0I6iV355BwL5ZAE5iEq-_7j8ged28X3ljXSNjWQ_-0K5rkKQvwEm5QHwRv1thoW8ouVLtNb9zP6tczAFYfI-l-KFWkjj8aVHb1pWYI44b-IB', 'https://lh3.googleusercontent.com/geougc-cs/AIHozJI2eYQqvDyoS661BUpHbVUHl_uQGLDPCCu7b80APPSXxK0DRN7fYMzA9mlQtTc9cozqfl8fAujiX1R3GMIqqQp3-6V1K61Fum6KiscXnQPWHge8P-JwYT6TEKbl6_2vQTEZqws', 'https://lh3.googleusercontent.com/geougc-cs/AIHozJI4a1RgyuuvdzejJJkux0Le_-hkOx1RoQWC_x3jXF6ipUOeOZw6oqHPRnOnxCGMsnDl9ttZTqtRDrARv0X0ss4mcHVW2nX-EwEal4ffybitJBn9spURLW8EyL7F2AdYwtatpUHovA', 'https://lh3.googleusercontent.com/geougc-cs/AIHozJIgjWkVI-lx6WiCwRTCPGi1zjCI6sg_6ACfUeHVbQMz2MEo7sqOMj_tFChsufh9hceiog28U-WKP4gAE7R4TVuuXv1MsH8AmNelmNpizmau3UoLWRe-2EX27hw5RL6IR_QTbsc', 'https://lh3.googleusercontent.com/geougc-cs/AIHozJKA-ARA2y9xosPZTLYKqnuJ43xq3JpqGwrZIX-9qQ03P3cXJBJASMAz7y_wYg5fapcw6LBVeUpNIK8VFMEl08J0lwOiMoYM0z4J-nBx9rUzW04Z4SF5wpfZ1h_LA7cSDkRWlvChug', 'https://lh3.googleusercontent.com/geougc-cs/AIHozJIClvPqvg6aFY_D2cNwCyA-g2JLfTcaWBhWu7gWzgHaSEavedgQAegqKCjsYBhnZycnixj1aipA3YNArd2WlmAPxcESD2YqhKlc3nqsrPzC4_oZryqMQkj4PKQwOHKim29NLh9Q', 'https://lh3.googleusercontent.com/geougc-cs/AIHozJJQno0lmJd_dup1_I3oSBOlzuceoABTtNoIHCUZ4Ud4W-e4Fx3q9gRVvbtKvJkLB-JbjoQkRQzTXibpCF74pw02js5vBuCVFWW9_30AF6Vta7SEPGjh853o84_qplEPaEg-nnb9Zg', 'https://lh3.googleusercontent.com/geougc-cs/AIHozJKnWLbLCJHkmb3MHlNEugtYUw-LKURz2fSzt3lHTBOeKsXiSAiAKSgAf_71Ego0PMoDEuJ46up9Ld4OENfc00PDm2f-ggTN_MloPQqeRaZKaGMiigTIZSJi9mxIQBDb8dZgbKER']",True
23,a s,https://www.google.com/maps/contrib/103304231516481043723?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXvNBUXnHY6aBhNU1MfFe286qClR9GD8p0cGxnkSlPKvgzgsic=s120-c-rp-mo-ba4-br100,5.0,2 tahun lalu,"Bagus , termasuk lengkap peralatan dan banyak dokter
Pelayanan bagus,,
Sedikit saran di kamar kelas satu kan pakai AC..
kalau bisa di sedian air panas buat mandi ya soalnya dingin
Buat yang menunggu tidak bisa mandi karen kedinginan
Terus,
menjaga pasian yang sakit  selama 2 minggu tidak bisa mandi hanya bisa cuci muka
Soanya dingin dan takuk sakit juga","['https://lh3.googleusercontent.com/geougc-cs/AIHozJKE3WOTQ_dMYAy2EH4_y3MPDDB0QfIv67m9YPQN9_B6sFfYsYnYyz-e90JjPTff9DsesKZ-GXAiEOr6G1j1gpqIMoAeFCClN6M2eExFO1paQvAWiHC9DTQJtQVE2orZp_wkoKw', 'https://lh3.googleusercontent.com/geougc-cs/AIHozJI2632xDDKXLNUKMuhxaa43moVHIbN6VAP6ltBwayU-fHHHv3i1pvqmlsc8gM84ioWmfli94Lix-Sv7Z0ev4LI7ugfKAeWeUgAUmeikjbri500sEu3GCCPaQy_js2IyJbWZvJPGog', 'https://lh3.googleusercontent.com/geougc-cs/AIHozJL26_hgyLZtG_yS9Xzt1QLozOr5kQv8xWopObYi85eVJjI9OZIOt6rnx-NvzwLhjxKK8QJQxolnJdyic-NVQZNH-E0LNv0MUsjh_uPh-_8hpReAUdcf-2wkvknakWaq8cSIMFzD']",True
23,Nafa Antasia Laily,https://www.google.com/maps/contrib/101256251845297104601?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWDXA7fT9yJGU2G9x5koLNWsFsR9b-trXfhDDs-apxtGKnON9IGSA=s120-c-rp-mo-ba2-br100,2.0,5 bulan lalu,"Ayah saya udah ngamar disini 15 hari💔 ini ga harus nunggu berbulan-bulan dulu rawat inap disini ngabisin infus setiap hari biar cepet"" ditangani dokternya kan?:)
Apa harus nunggu ayah saya kesakitan yang betul"" sampe gabisa ngapa""in baru ditangani dokternya?:))

Dokternya jarang cek pasien dan perlu nunggu persetujuan dokter senior dll blablabla, udah di ct scan sampe 2x, udah di endoskopi juga tapi belum ada tindak lanjut padahal sebelumnya dokter bilang ada tindakan operasi besar terkait 'tumor' ayah saya.",,True
23,saif sidik,https://www.google.com/maps/contrib/118070574491789108842?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVcDsmp5A09CfOIfgDjqvfcfO22RbRz83r9gO-wVOQ_kv78uNk=s120-c-rp-mo-br100,1.0,3 bulan lalu,"pelayanan lama ga bisa membedakan mana yang kritis mana yang biasa saat pengambilan darah di bank darah. orang baru datang langsung dikasih embel"" online",,True
23,Noon nie,https://www.google.com/maps/contrib/106211353190960384826?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUPqnveYir_WrGsYXxuh3rBdAt97n7iY5a21x6rxEK9exJMOmQY=s120-c-rp-mo-br100,5.0,4 bulan lalu,"Nama Pasien : Haribowo
Kamar kelas 1 seruni B no 7

Kamarnya bersih nyaman, perawatnya ramah. Terima kasih",,
23,Linda Damayanti,https://www.google.com/maps/contrib/102191862914833829190?hl=id,https://lh3.googleusercontent.com/a/ACg8ocL_VEb9GMcr538GgjXDrInWFJP0Zk7Unr4cHKxvu32G_xsepg=s120-c-rp-mo-br100,5.0,5 bulan lalu,"perawatnya baik , ramah , humble , pokoknya asyik ,, selama bapak ditangi disini kondisinya semakin baik ,, terima kasih banyakk untuk semuanya semoga allah ganti dengan pahala yang lebih lagi ,, amin",,True
23,Indra Lesmana,https://www.google.com/maps/contrib/117642845356359417356?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVSEFib566CxBtaHJRXMo8Jiun-P5vZu6dLR4IpaIZpio3WDP01=s120-c-rp-mo-ba3-br100,5.0,8 bulan lalu,"Alhamdulillah terimakasih atas Pelayanan Ruang Bima 4 Bagus sekali, Terimakasih atas pelayanan nya perawat, dokternya Ramah2 semoga terus maju dan semangat...",['https://lh3.googleusercontent.com/geougc-cs/AIHozJLGJ4gUkNTqfLb1cixURJEeQoC_H_I3fCyEnqh6F2eNrWYNYxf8M3Pt4_CmWb6xqLlVTMBRE4XvbZdDMDcCBHTOAt5WTL7dNHdLPZ-0ze4vWXlEjOxOe7Rxq9Jb6w981VZ8RqzPqQ'],True
23,ᴋʜᴀɪʀᴜʟ ʙᴜꜱᴛᴀᴍɪ ᴡᴀᴊɪ,https://www.google.com/maps/contrib/117937052481928836204?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUUD7gq-ADoKTnO9_gtRdeb82X7ygXbQyhdXWIp64gu4sqLD1wT=s120-c-rp-mo-ba8-br100,5.0,3 tahun lalu,"Rumah Sakit Umum Dr. Soetomo Surabaya, yang Didirikan tahun 1938 ini Memang Sangat Besar dan Luas dengan Fasilitas terlengkap dan tercanggih yang memang sudah diakui Masyarakat Jawa Timur bahkan masyarakat luas se Indonesia.","['https://lh3.googleusercontent.com/geougc-cs/AIHozJJ0ZX4FUXNS0ZV33d4e2D_VC4aNP5MQu-SAkAi62Dyy3LgEIKnc5hUDpyLBkGH-31bdkaco6Z5VIuy54Vsx9E8QgyZHY6LRMIJWdEOCL13irW2TeaeRc1mqXdbVKdEkyA1j229H', 'https://lh3.googleusercontent.com/geougc-cs/AIHozJJCnEgb5ylV8cUU71wnb-QP9hA1D2v0OY7zgW5RtRDt3bwSNhKbNXQpvpulyI34ScIYoUTDg_ist-vljN68y5A_lRteAQOFRJmxvs6nKvlhEc7vnqVmnbNiB0fWALImTaNOaC7p', 'https://lh3.googleusercontent.com/geougc-cs/AIHozJKTMw3QM5dPpcCF8KwXgvK9qXmljoUN2ucSlZ0zbzv3-uQ_YjcUqG8pcUXhaZQuP0p4DC8yq_YEZnuaa6zXzjAbNwvQRoXjvm_DX_hbAJxOI4dfnMRCicrRzqSHIaVvO0xL_WvE', 'https://lh3.googleusercontent.com/geougc-cs/AIHozJIno-9QJO9KyxRzWW4NPTx6pE3uJaZHA77As6eVvos-u1SnPGqD4blztkZuHIxJQ0STytu3MwotYfWaTx0p2e8OyC-HtNqwjcHfRAUL_YyDF8ckVfLD7kX0eCssIC1Ecbxm6jAcDw', 'https://lh3.googleusercontent.com/geougc-cs/AIHozJJ7GS3ef24jmfi0cWbrOdPwKY_Y1nw2SclqLJuZZPt1NM4qaZEyHTdOlLGtULqe9pKYGQbPcE1GP2rhvW4RJ2euoNfr1Sx9EjhI2SO4dfsL5kGSkxXp21CtKsG-QGjHRfeDxpn2', 'https://lh3.googleusercontent.com/geougc-cs/AIHozJK8cq97NJopGJ4mjxbXQ6DK-OS6RbATepvH6KEFvPZkGqHZXEmWaKPPXA1unx3BiZOhuMeOGRcK5IEcSKdgFCeLnM3xT2OL7xphkWr_nmuhvTRnmPkkd1a1iP2kFbyIH7z6vJiX', 'https://lh3.googleusercontent.com/geougc-cs/AIHozJJn1NXhs3lyBlExGe8NwSb8q05oofH8RPKC5OkV-37qpEOIHfpp_vljEMgCmkzhWyLZKalyLKKX2VFtyR4In2wJFVHG0qsVy3KQJpl2e9sYZcIMPf2EgSY6oQ1LRaIIsxFV894', 'https://lh3.googleusercontent.com/geougc-cs/AIHozJIV3J3O0uL9bU4kVF3WRexm6YVRFTFNOi36w73NRzMg204-MRzZaQ0P8p5I3yAX-qO81hB4xyVwEcdujYJaaYh_dECRVbP7Xs3X-rLaqaQI0934clRL_jbZKIkr5z1cAV9Hpe2Ldg', 'https://lh3.googleusercontent.com/geougc-cs/AIHozJLeWB8LoPd6fn_ztn-M3dXtIipFGKCRYRMyv9d4eOoxgSxSKTHiqYqG7JqrxOBPym_TPTgManqVjA7GBviWire-4iIg5jHAOdjIZOAjFnvvcJ_2Y8dSj0tNezMj-4g3WEE3Tk6D', 'https://lh3.googleusercontent.com/geougc-cs/AIHozJLivCaIZvWtFAGLhZa8cVKPAbRI_76DWNRWaQwAN0jHinqUuio8HjEaZCqiB-8fJpWLGRhCNJqEfif-t9jUvsaNsKJDyonyz25QgoJzKp_x_CK4m2VmPqJawmqiVseWxlBj-NSx', 'https://lh3.googleusercontent.com/geougc-cs/AIHozJJ_9gx7644lly57C-r7-yQ37AK0Dg_LyGgjfM_M6Rqlkr633ZVXoVMxqU4_C50m2NDUZt46xkKQQebTyqqvd6tdPhqe6LdY6OHsvoBpB9zK7JZ4U_p0kwgeSRPAhDAROy1mIJw3ZA', 'https://lh3.googleusercontent.com/geougc-cs/AIHozJI6smyk6lHH1dJh4HaJijuh1DuZyICop0B9XfcbVhEEgZ5C6X4Yiw9D0MmW_Ceytu0URrsWwHgrIW7zc1oAX14MwAGomlziEVDqDpqtu8txRemYAmB_cPqKUVFmPB0XBb8jlRgh', 'https://lh3.googleusercontent.com/geougc-cs/AIHozJJKquMHXPoqnIOi6HaT1zJkNwQGVntIa73kG42pXrlaItXAh74E8F53Q_K-Cef_iazPeXla6-wczHGSAtsgExZcvptHjajP2X5J_mSM0ovJf1h7w2DkMIK8FdpgOqn_jvvgqtcbnA', 'https://lh3.googleusercontent.com/geougc-cs/AIHozJJyH3FafCwEvwZh85ShhKAnwXx1fObNL5dTSwTUc8D8wmh9SlQmYOG0J6XTPRxTX0wrFCL7s5VleaqT0W4TKVGLmhHUMmB8ZncFoPi4fxlZsUffBCireG3OhUw-r63d__tCfKTI', 'https://lh3.googleusercontent.com/geougc-cs/AIHozJJ_QtWn3SyJ12-XiF5K2jwL78PzJwBXUY8SMHuPJVWIDxoGslPnNaU125aKDJjVCAGNWR4qLC-Teom9SQ0MCxwh6OLkaNZDvGsecGiIGaXrtipCKsT4MNQesi7-MNOTqQufCkC9EQ', 'https://lh3.googleusercontent.com/geougc-cs/AIHozJLny7w-Rwk8dlQP5Z4k62JwsrmiiPx3Gzh5PeZ9BeHbvLnnIyhb3S-_WR6yDDoEkwhcNJ6rkRMZK-iGkGyn8NsuXBefJgag8UPPRTyNq-Gh7NtJamG4QbG6TpHaX-6cxyWUl68', 'https://lh3.googleusercontent.com/geougc-cs/AIHozJJPKZ8VVqbna5fLhw1jd-8iIflcVDv65YBSFm0vqb6pB_7ExRuEROvW2ABJsLFZtGGm6cp6C3OPmszQXgcMzAQzr0Xo4nVatp6M9Wu8WTf5QS4ajNfAvay69e7Byx6vRlz_1zTB2Q', 'https://lh3.googleusercontent.com/geougc-cs/AIHozJJ97ho_zOSel--aDn1ONJsdij1fV0DPaKhmf66P4xAcoo95r8Rhr_cX33Rf8g90tpJRTd0qM-c-1Cf7jtCEnCJIYc7hpcQFYkI-WYhkYDt4lZjXKe8zI__33_QGijVWwWHtoDFg', 'https://lh3.googleusercontent.com/geougc-cs/AIHozJIGXruKo8X5A0yxgsTaTU0QoyR8JwRmDQGO1JZavpns6hIyKUuHaN6wQgRbVJ_VxuDcYI4ZefiPXNR-ImRRDSAUqzK-pIohsuRvMvkNPVYS1MTFQseEmWlbNwh5FJ-7Cw_VlCbvog', 'https://lh3.googleusercontent.com/geougc-cs/AIHozJLEiam91V3o3cXX0P2nER28gSy9ToRG3sNa066u-cxPqYwZzy98iPz__uN0MREhfdEfsfC9SvFWXu11YA4_Pj93jLD5hbaXJpgSRlhvmJF6e0iDvDpiIGadJYFqSpgVNOJY6_XV', 'https://lh3.googleusercontent.com/geougc-cs/AIHozJIzzD1-yUi4DmDHln7ve-IOaw4goCZWqS7KUFQZWv7OPw0QZtPSP3bo8zl6V3pBndZzwxm6_8bCE5NiwhpPANwq4PkCtRaXEXmmjLeTUI1NHEWQvx5hia1U9xmu1f_UOnbqEgkr2Q', 'https://lh3.googleusercontent.com/geougc-cs/AIHozJKLBC30ypVFrNE9vdGg_XRytCc8LEu4E5LewqBJBEowUhLWZIFKOmnj7s4rKXWSoqGcwmlY0h3nDVfQmOuyJyqxwpYwWn59uOXWbsfKlBj_vEB7tVEIrYtBI8TCvTC_dD7TUk34', 'https://lh3.googleusercontent.com/geougc-cs/AIHozJIAN4gptSlYF9iBqL8E424WH950sletrEmbxmfC9c9YmN6955JQb006me1BbGgu4mWVzJciEW7X0K-ZMDK2sazn-SYugGvi9KOPnIjlzIlqY4jUGu5y5s8oSHpj63zKUb_aql5b', 'https://lh3.googleusercontent.com/geougc-cs/AIHozJJMeNuIHXarBMdv7PHbrGlKhW8WX38_Ce0sUerGV9PGmOrN5bQBMdi8uB6ICizVCm7LHKpCBdDJsufX2FPexQVEIQC68IBnWHwmmrqp6g9N_14qLKBcS656fkTEhQac7IpdPaQe', 'https://lh3.googleusercontent.com/geougc-cs/AIHozJLJplNL2bWqC0Yf9YQlUNhRNact3AGgXb4L96fvk77eVOjvpZVFXu3S26qmuyE97D1TgX8rbHtonNKu4Vw-5DsG5bTUx0oK5vGBw_KqIroGEOMeEEK5AeGmihKjkdhj5U7pfIqGsQ', 'https://lh3.googleusercontent.com/geougc-cs/AIHozJLEaVeTWSAq84a2uIPRT0Mna3Tfmjq0IgmroUE6kaHZsBm5g2fdvYZ-26MJK350BXHmxIHoNN7--kiL0D6EDxleRbWLpWliEaDLBc7DNArvjd7KBpJQang91_YJkAlAzDCB61ll', 'https://lh3.googleusercontent.com/geougc-cs/AIHozJLUpavaHl_sjIg12laVxz3qwm_7uXRY11UexXVcG1AKPnrI_MOSaR5UGcUV0bPv_HLpQQbjoSEkfW5pFGiaj1GLV9jBMn8gAakeaAWv1xx8YWzqX2XaGNi7dqVq9wQk0cFFGS2W', 'https://lh3.googleusercontent.com/geougc-cs/AIHozJJviaNpFdjIrBSn3IiLTZ5LwDNANwDbPDZxiS7PQtR8_xwQO8UFA1-c0ows0JBXH9-VxUTU7utlShAEX7NW0gY8BOTvGp9fHTaZXYaADSf1oCMGVIVB-X04LqcME_RolT3aERo']",True
24,Caroline Abelia,https://www.google.com/maps/contrib/116547777137150888349?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVT9OsM3yngaolWqtkLvTF2ym6Hug7z5PERhAxt2WAWEWp4OIm9=s120-c-rp-mo-br100,5.0,4 bulan lalu,"Di rsds ini, ruang OK parunya sangat baik, terutama dalam segi kualitas pelayanan, baik para perawat juga dokter sangat memperhatikan kebutuhan serta kenyamanan pasien.",,True
24,Endarwati Endarwati,https://www.google.com/maps/contrib/116949904080570147111?hl=id,https://lh3.googleusercontent.com/a/ACg8ocIvKu62I9yKri0JMDz-95dyP0stqvKtxpJp2FlvYbU0gNeLfA=s120-c-rp-mo-br100,5.0,3 bulan lalu,"Ruang RIK 5 A pelayanan sangat memuaskan, suster dan dokternya cekatan, baik. Saya sangat puas berobat di RSUD Dr Soetomo. Terimakasih dokter dan perawat Rik 5 A.",,True
24,Leryn Kintamani,https://www.google.com/maps/contrib/103841542582758662734?hl=id,https://lh3.googleusercontent.com/a/ACg8ocKX9mmE9hT1wjSl_7mMlCZWD-VFKGTYaykn_ey8q7dl_s1-UQ=s120-c-rp-mo-br100,2.0,3 bulan lalu,Pegawai medis a.n Candra bagian informasi bedah onkologi pelayanannya kurang menyenangkan.saat pasien dengan nol pengetahuan yg didampingi pegawai IRD Dr Soetomo jg bertanya malah dibentak2 seperti preman nantang lawan.tlg ditindaklanjuti,,True
24,Hikmah Fauzi,https://www.google.com/maps/contrib/111274765748924812287?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJJBDITzfXqWRw3FrSNDnqMQja8-vbttaLvCs4S8mFWkZOujg=s120-c-rp-mo-br100,1.0,sebulan lalu,Petugas poli rematik yang kasih nomer sangat judes dan gampang marah tidak cocok kerja di kesehatan. Orang tanya malah di bentak2,,
24,Barutin Rini,https://www.google.com/maps/contrib/102135350334948626957?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJDOVlEsIcqB2e_4YnqMc571Mcb_JT4k1tZ2MuJIkpZh4X7Eg=s120-c-rp-mo-br100,5.0,2 bulan lalu,"Pelayanan Ramah. Respon cepat tanggap ketika ada sedikit masalah..
Terima kasih, Semoga ke depannya lebih baik dan terus baik",,True
24,devy nur fitriawati,https://www.google.com/maps/contrib/106676219990565643540?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjX7WSEXFeN44JPQkGu63ZeIbMPXYtEQccAtKO2Y-j_PRKVEq3k=s120-c-rp-mo-br100,5.0,sebulan lalu,"Sangat mudah dalam pengurusan Akte dan KK di Instalasi Rekam Medik , adminnya sangat ramah dan membantu 🥰",,True
